Datetime,Mud Pump A,React 55 Mud Flow to Mud Pump A,MUD PUMP A SUCTION PRESS,MUD PUMP A SPEED,MUD PUMP A SPEED,PUM-34A- Current,Mud pump A speed,MUD PUMP A CYLINDER 2,MUD PUMP A CYLINDER 3,Mud Pump A Cylinder #1 Temperature,Mud Pump A Cylinder #2 Temperature,Mud Pump A Cylinder #3 Temperature,Mud Pump A Cylinder #4 Temperature
18-Jul-25 02:00:00,RUN,81.44,392.81,32.23,76.34,226.33,41.02,3851.72,3871.31,56.45,55.92,48.41,51.57
18-Jul-25 03:00:00,RUN,109.59,574.02,42.01,99.82,238.85,41.02,4452.51,4478.72,55.66,54.10,49.10,50.62
18-Jul-25 04:00:00,RUN,105.27,557.04,41.99,99.77,244.30,41.02,5110.04,5138.80,55.98,54.30,49.05,50.31
18-Jul-25 05:00:00,RUN,128.34,588.38,41.99,99.82,251.08,41.02,5670.62,5701.94,56.84,55.00,49.00,50.69
18-Jul-25 06:00:00,RUN,111.70,564.52,41.98,99.78,251.12,41.02,5680.13,5704.00,58.34,56.17,50.92,52.09
18-Jul-25 07:00:00,RUN,122.07,581.37,42.02,99.75,247.30,41.02,5511.56,5535.77,58.67,56.66,51.39,52.42
18-Jul-25 08:00:00,RUN,61.44,259.97,17.75,42.80,223.10,41.02,3371.51,3396.38,56.68,54.85,49.48,50.56
18-Jul-25 09:00:00,RUN,95.18,629.85,42.04,99.68,257.67,41.02,6273.54,6300.47,57.65,55.71,50.32,50.36
18-Jul-25 10:00:00,RUN,97.59,542.23,41.99,99.76,252.00,41.02,6021.27,6044.06,58.64,56.64,50.88,52.05
18-Jul-25 11:00:00,RUN,107.67,541.55,41.98,99.64,249.95,41.02,5779.98,5806.34,59.38,57.64,52.66,52.43
18-Jul-25 12:00:00,RUN,109.58,595.12,41.97,99.86,249.71,41.02,6028.19,6057.08,59.49,57.41,51.79,52.44
18-Jul-25 13:00:00,RUN,118.69,604.29,41.99,99.84,250.17,41.02,5778.59,5810.00,59.51,57.36,52.09,52.41
18-Jul-25 14:00:00,RUN,100.06,598.48,42.03,99.77,255.90,41.02,5982.29,6012.39,60.12,58.53,54.11,53.78
18-Jul-25 15:00:00,RUN,124.28,627.91,42.08,99.67,259.38,41.02,6188.50,6217.96,60.04,58.31,53.91,53.91
18-Jul-25 16:00:00,RUN,117.33,628.09,41.97,99.90,258.47,41.02,6140.26,6171.59,59.76,57.92,52.60,53.28
18-Jul-25 17:00:00,RUN,112.72,625.86,41.91,99.98,248.09,41.02,6094.39,6113.77,60.40,58.64,53.29,53.76
18-Jul-25 18:00:00,RUN,111.22,618.56,42.02,99.77,251.28,41.02,6088.80,6112.90,60.24,58.61,53.25,53.64
18-Jul-25 19:00:00,RUN,114.19,615.88,41.93,99.93,252.06,41.02,5919.52,5943.54,59.74,58.27,52.62,53.05
18-Jul-25 20:00:00,RUN,103.73,602.83,42.02,99.70,251.88,41.02,6024.58,6050.85,59.58,58.13,51.54,52.96
18-Jul-25 21:00:00,RUN,100.74,542.82,41.97,99.81,243.62,41.02,5472.99,5499.26,59.62,58.38,54.67,54.46
18-Jul-25 22:00:00,RUN,111.86,550.63,42.03,99.71,247.63,41.02,5577.81,5603.99,59.86,58.21,52.89,53.19
18-Jul-25 23:00:00,RUN,110.27,559.53,42.02,99.77,245.80,41.02,5542.32,5567.84,60.33,59.47,53.66,53.88
19-Jul-25 00:00:00,RUN,102.67,559.05,42.00,99.77,253.09,39.15,5607.14,5639.18,60.49,59.03,53.42,53.09
19-Jul-25 01:00:00,RUN,79.41,441.46,31.36,74.93,232.92,39.15,4476.55,4497.37,59.53,58.32,52.73,54.56
19-Jul-25 02:00:00,RUN,82.89,437.62,31.92,75.75,236.93,39.15,4442.74,4475.42,59.66,58.04,54.39,54.07
19-Jul-25 03:00:00,RUN,81.81,432.00,31.52,75.57,234.14,39.15,4329.65,4351.19,58.98,57.42,51.37,52.90
19-Jul-25 04:00:00,RUN,84.38,417.63,33.82,79.97,230.90,39.15,4158.78,4179.90,57.76,56.33,51.69,52.46
19-Jul-25 05:00:00,RUN,89.00,406.47,36.17,86.91,233.81,39.15,4029.19,4062.05,56.88,55.55,49.17,50.87
19-Jul-25 06:00:00,RUN,87.98,414.78,35.23,83.58,231.39,39.15,4097.21,4129.85,56.66,55.43,51.89,50.55
19-Jul-25 07:00:00,RUN,86.12,410.63,35.49,83.52,229.76,39.15,4167.25,4186.23,56.76,55.23,51.32,51.16
19-Jul-25 08:00:00,RUN,52.51,302.01,8.52,20.10,221.44,39.15,3250.43,3279.22,55.96,55.02,51.66,50.78
19-Jul-25 09:00:00,RUN,96.30,307.31,42.03,99.78,229.70,39.15,3434.34,3462.48,54.55,53.86,47.15,48.99
19-Jul-25 10:00:00,RUN,98.48,561.91,42.03,99.75,249.50,39.15,5611.25,5634.64,54.66,54.32,46.31,48.68
19-Jul-25 11:00:00,RUN,94.86,573.38,42.06,99.67,247.70,39.15,5819.43,5840.16,55.98,55.51,48.42,50.41
19-Jul-25 12:00:00,RUN,97.05,551.48,41.99,99.73,253.15,39.15,5720.75,5751.44,55.95,55.38,48.28,50.36
19-Jul-25 13:00:00,RUN,95.63,561.22,41.93,99.89,252.80,39.15,5882.80,5905.71,57.10,56.09,51.61,51.35
19-Jul-25 14:00:00,RUN,107.46,555.08,41.95,99.84,252.98,39.15,5836.18,5854.51,58.09,56.82,53.01,52.49
19-Jul-25 15:00:00,RUN,96.58,544.67,41.99,99.77,245.55,39.15,5466.29,5491.29,58.31,57.47,53.20,52.27
19-Jul-25 16:00:00,RUN,108.47,555.70,42.02,99.73,249.73,39.15,5771.56,5793.99,57.34,56.37,49.97,51.01
19-Jul-25 17:00:00,RUN,105.55,553.04,41.98,99.81,248.61,39.15,5771.04,5791.09,59.29,58.25,53.69,52.80
19-Jul-25 18:00:00,RUN,97.76,550.38,41.99,99.80,248.04,39.15,5851.50,5873.55,59.89,58.76,54.56,53.43
19-Jul-25 19:00:00,RUN,98.14,557.29,41.98,99.81,252.05,39.15,5786.88,5810.20,59.84,58.67,54.44,53.05
19-Jul-25 20:00:00,RUN,128.88,602.92,41.97,99.85,252.98,39.15,5790.15,5823.46,59.35,58.28,53.75,52.31
19-Jul-25 21:00:00,RUN,117.14,571.33,42.01,99.75,244.86,39.15,5579.09,5603.36,60.18,59.16,54.72,52.42
19-Jul-25 22:00:00,RUN,104.87,587.02,42.03,99.75,253.20,39.15,5693.65,5719.83,59.99,58.88,54.48,51.60
19-Jul-25 23:00:00,RUN,104.14,561.55,41.99,99.81,246.17,39.15,5466.40,5488.00,60.01,59.00,54.76,52.34
20-Jul-25 00:00:00,RUN,115.55,563.61,42.00,99.79,245.62,40.15,5433.53,5456.43,60.28,59.14,54.60,53.27
20-Jul-25 01:00:00,RUN,107.89,550.48,42.00,99.78,251.46,40.15,5434.71,5460.89,60.31,59.19,54.84,52.58
20-Jul-25 02:00:00,RUN,114.59,571.07,42.03,99.71,248.79,40.15,5471.54,5486.94,60.14,59.25,54.35,52.03
20-Jul-25 03:00:00,RUN,111.88,559.43,41.99,99.82,246.44,40.15,5434.30,5456.18,60.26,59.14,54.74,52.38
20-Jul-25 04:00:00,RUN,117.27,556.30,41.98,99.73,247.41,40.15,5367.83,5395.18,60.54,59.26,54.51,52.67
20-Jul-25 05:00:00,RUN,110.08,553.35,42.04,99.71,248.29,40.15,5400.94,5428.39,60.47,59.09,54.39,52.47
20-Jul-25 06:00:00,RUN,110.40,549.53,42.05,99.69,246.32,40.15,5406.83,5440.06,60.38,58.59,53.39,53.00
20-Jul-25 07:00:00,RUN,117.61,581.59,42.01,99.77,243.46,40.15,5477.74,5504.29,60.44,58.61,54.19,52.09
20-Jul-25 08:00:00,RUN,73.29,302.92,22.67,56.44,227.84,40.15,3342.05,3368.89,57.42,55.78,51.57,50.31
20-Jul-25 09:00:00,RUN,90.07,364.23,39.54,94.11,224.84,40.15,3250.34,3273.37,57.36,55.87,51.65,50.02
20-Jul-25 10:00:00,RUN,114.94,627.23,41.98,99.78,225.81,40.15,6356.44,6364.89,59.46,58.40,43.34,40.14
20-Jul-25 11:00:00,RUN,96.26,408.15,41.84,99.92,235.56,40.15,5221.14,5241.23,59.10,57.65,53.27,34.30
20-Jul-25 12:00:00,RUN,79.60,426.87,30.25,72.34,239.32,40.15,5151.49,5170.91,59.89,58.25,53.69,51.42
20-Jul-25 13:00:00,RUN,102.69,432.24,42.03,99.68,236.79,40.15,4708.51,4732.00,61.20,59.88,55.76,54.23
20-Jul-25 14:00:00,RUN,51.26,414.19,5.95,13.66,232.30,40.15,5634.74,5666.07,60.51,59.42,55.06,54.52
20-Jul-25 15:00:00,RUN,84.45,414.69,37.35,88.96,244.06,40.15,5259.72,5278.46,60.65,59.75,55.70,54.85
20-Jul-25 16:00:00,RUN,103.17,531.47,41.98,99.70,246.70,40.15,5505.67,5524.96,60.23,59.05,54.58,54.71
20-Jul-25 17:00:00,RUN,92.26,555.92,40.71,97.67,250.07,40.15,6173.93,6185.12,60.16,58.88,54.13,54.06
20-Jul-25 18:00:00,RUN,115.13,553.78,41.95,99.83,226.59,40.15,5821.70,5844.39,61.42,60.20,54.71,49.91
20-Jul-25 19:00:00,RUN,120.12,512.67,42.14,99.48,232.59,40.15,5483.85,5505.77,61.82,60.75,56.02,40.82
20-Jul-25 20:00:00,RUN,135.12,543.79,42.04,99.70,243.60,40.15,5455.44,5492.68,62.16,61.15,56.76,36.40
20-Jul-25 21:00:00,RUN,138.25,547.29,41.92,99.83,239.85,40.15,5395.79,5424.37,61.67,60.72,56.18,33.97
20-Jul-25 22:00:00,RUN,98.25,499.10,42.05,99.69,229.10,40.15,5460.00,5480.29,60.65,58.79,51.87,31.09
20-Jul-25 23:00:00,RUN,142.24,547.87,42.03,99.73,241.94,40.15,5442.18,5469.67,61.46,60.07,53.45,29.54
21-Jul-25 00:00:00,RUN,117.62,524.43,42.04,99.72,230.14,38.14,5483.26,5495.66,60.73,59.10,51.79,28.50
21-Jul-25 01:00:00,RUN,121.05,525.08,41.96,99.50,233.85,38.14,5535.04,5553.26,61.12,59.84,53.60,28.19
21-Jul-25 02:00:00,RUN,123.67,527.50,42.03,99.62,236.83,38.14,5487.13,5508.29,61.20,59.89,53.48,27.76
21-Jul-25 03:00:00,RUN,117.91,533.17,42.01,99.65,248.79,38.14,5578.55,5605.23,61.59,60.65,55.15,28.03
21-Jul-25 04:00:00,RUN,123.96,538.80,41.84,99.95,240.38,38.14,5528.70,5552.09,61.69,60.63,54.97,28.26
21-Jul-25 05:00:00,RUN,129.41,524.21,42.05,99.70,242.86,38.14,5461.33,5488.99,61.62,60.99,55.27,28.22
21-Jul-25 06:00:00,RUN,128.60,508.27,41.98,99.73,251.94,38.14,5510.48,5535.99,61.18,59.89,54.58,54.29
21-Jul-25 07:00:00,RUN,89.54,522.66,41.50,98.67,251.92,38.14,6028.52,6051.69,61.58,60.15,54.40,54.43
21-Jul-25 08:00:00,RUN,86.47,458.74,33.07,78.21,241.78,38.14,4821.21,4850.67,59.97,58.61,53.24,52.99
21-Jul-25 09:00:00,RUN,91.66,424.64,41.55,99.14,236.18,38.14,4108.96,4137.80,58.60,57.26,52.03,52.24
21-Jul-25 10:00:00,RUN,73.19,384.94,25.18,60.93,232.31,38.14,4410.95,4429.78,59.09,57.82,52.28,52.37
21-Jul-25 11:00:00,RUN,95.92,257.81,41.76,99.16,219.89,38.14,2418.21,2441.60,59.46,57.56,52.94,52.63
21-Jul-25 12:00:00,RUN,84.68,232.38,33.78,79.93,216.89,38.14,2307.71,2333.85,59.07,57.73,52.93,51.80
21-Jul-25 13:00:00,RUN,85.54,222.67,33.15,78.00,217.19,38.14,2053.35,2087.39,59.08,57.78,53.03,52.42
21-Jul-25 14:00:00,RUN,83.69,217.79,32.39,77.35,214.24,38.14,2036.34,2055.32,58.75,57.22,51.90,51.74
21-Jul-25 15:00:00,RUN,91.56,214.20,38.89,92.35,217.48,38.14,2081.85,2104.52,59.83,57.77,53.15,52.72
21-Jul-25 16:00:00,RUN,95.02,208.95,41.15,97.78,218.81,38.14,1985.40,2016.09,60.42,58.66,54.15,53.66
21-Jul-25 17:00:00,RUN,97.20,206.39,41.95,99.71,216.12,38.14,1915.82,1937.57,60.37,58.32,53.60,53.42
21-Jul-25 18:00:00,RUN,93.86,205.41,39.67,93.52,216.67,38.14,1901.86,1926.51,60.67,58.85,53.80,52.86
21-Jul-25 19:00:00,RUN,94.76,207.11,40.43,95.86,215.53,38.14,1838.67,1861.51,60.59,58.76,53.32,52.63
21-Jul-25 20:00:00,RUN,82.38,204.16,31.64,75.22,215.79,38.14,1860.79,1892.83,60.33,58.99,53.85,53.63
21-Jul-25 21:00:00,RUN,95.95,205.70,41.68,99.18,216.78,38.14,1911.59,1932.21,60.57,58.71,53.82,53.61
21-Jul-25 22:00:00,RUN,94.78,208.74,40.58,96.22,218.68,38.14,1937.99,1973.99,60.55,59.00,54.34,53.74
21-Jul-25 23:00:00,RUN,96.42,215.22,42.00,99.79,217.50,38.14,1986.60,2010.16,60.12,57.54,52.69,53.39
22-Jul-25 00:00:00,RUN,117.71,498.00,42.02,99.70,228.28,41.92,3715.43,3738.05,57.18,55.90,50.23,50.53
22-Jul-25 01:00:00,RUN,151.12,575.84,42.03,99.78,243.35,41.92,4752.59,4779.41,57.48,55.84,51.37,50.86
22-Jul-25 02:00:00,RUN,112.38,514.76,42.00,99.75,238.42,41.92,4634.49,4658.90,58.11,56.31,51.93,51.46
22-Jul-25 03:00:00,RUN,146.58,559.45,41.98,99.75,238.63,41.92,4723.56,4745.46,58.65,57.21,52.43,52.30
22-Jul-25 04:00:00,RUN,122.79,550.92,42.00,99.73,241.04,41.92,4782.71,4816.70,59.11,56.62,50.50,51.91
22-Jul-25 05:00:00,RUN,125.94,533.55,42.00,99.75,239.13,41.92,4803.08,4836.53,59.13,56.90,51.07,52.38
22-Jul-25 06:00:00,RUN,131.45,557.51,41.97,99.79,239.63,41.92,4860.48,4885.03,58.90,56.44,50.55,52.07
22-Jul-25 07:00:00,RUN,125.54,530.71,42.00,99.73,238.67,41.92,4813.36,4837.58,58.67,56.70,52.26,52.51
22-Jul-25 08:00:00,RUN,148.67,559.70,41.96,99.82,237.90,41.92,4792.42,4816.63,58.77,57.37,52.68,52.76
22-Jul-25 09:00:00,RUN,99.81,231.81,41.95,99.79,229.32,41.92,3197.30,3228.72,58.80,56.42,52.73,52.35
22-Jul-25 10:00:00,RUN,117.12,564.29,42.05,99.64,236.69,41.92,4310.66,4331.30,58.42,56.95,52.26,53.08
22-Jul-25 11:00:00,RUN,140.26,537.25,41.99,99.75,239.91,41.92,4704.00,4719.88,57.85,56.05,51.14,51.83
22-Jul-25 12:00:00,RUN,121.11,537.93,42.01,99.75,235.35,41.92,4218.77,4245.17,57.16,54.83,49.84,50.51
22-Jul-25 13:00:00,RUN,118.78,558.32,42.04,99.69,236.22,41.92,4584.74,4607.58,57.13,55.39,50.23,51.48
22-Jul-25 14:00:00,RUN,177.93,443.92,41.97,99.70,239.49,41.92,4418.04,4445.53,57.89,55.85,51.00,52.17
22-Jul-25 15:00:00,RUN,103.80,485.59,41.98,97.98,248.89,41.92,4360.67,4389.51,58.79,57.72,53.75,53.11
22-Jul-25 16:00:00,RUN,123.00,547.19,42.01,97.95,253.96,41.92,4914.94,4943.73,59.20,57.20,52.89,53.12
22-Jul-25 17:00:00,RUN,174.46,566.78,41.86,98.25,253.99,41.92,5190.78,5216.96,60.57,59.15,54.15,54.10
22-Jul-25 18:00:00,RUN,182.23,537.80,41.97,98.03,249.98,41.92,4842.20,4870.28,60.70,59.11,55.29,54.63
22-Jul-25 19:00:00,RUN,195.48,574.35,41.96,97.84,246.68,41.92,4937.08,4952.24,61.11,59.89,55.08,54.64
22-Jul-25 20:00:00,RUN,173.13,548.50,42.01,97.93,247.85,41.92,4995.90,5007.68,60.81,59.33,53.80,54.02
22-Jul-25 21:00:00,RUN,158.19,533.32,42.13,97.76,253.82,41.92,4948.46,4974.59,60.76,59.31,54.12,54.24
22-Jul-25 22:00:00,RUN,110.87,501.09,41.74,97.80,250.53,41.92,4783.25,4813.36,60.08,59.04,53.78,53.41
22-Jul-25 23:00:00,RUN,93.20,389.18,41.08,96.14,241.29,41.92,3784.97,3816.33,60.72,59.56,52.76,54.02
23-Jul-25 00:00:00,RUN,132.51,572.47,41.96,98.13,252.63,41.39,4967.68,4996.48,60.26,58.98,53.41,53.98
23-Jul-25 01:00:00,RUN,143.79,562.86,41.92,98.17,250.44,41.39,4968.34,4994.52,60.91,59.51,53.83,53.81
23-Jul-25 02:00:00,RUN,145.92,553.34,42.02,97.99,249.93,41.39,4741.71,4773.12,60.29,58.92,53.73,54.12
23-Jul-25 03:00:00,RUN,146.73,552.55,41.92,98.19,248.14,41.39,4603.29,4641.25,60.16,59.00,53.11,54.04
23-Jul-25 04:00:00,RUN,128.95,537.79,42.03,98.01,252.44,41.39,4751.07,4791.02,61.06,59.80,54.06,54.01
23-Jul-25 05:00:00,RUN,139.47,573.42,42.02,98.03,252.79,41.39,4884.02,4912.82,60.51,59.16,52.62,53.66
23-Jul-25 06:00:00,RUN,130.66,553.84,42.03,97.95,257.72,41.39,5087.35,5112.22,61.29,59.99,53.12,53.67
23-Jul-25 07:00:00,RUN,112.09,554.99,42.06,97.93,257.65,41.39,5611.24,5643.25,59.94,58.22,51.74,53.16
23-Jul-25 08:00:00,RUN,66.92,211.01,21.29,49.68,220.95,41.39,3345.87,3373.36,58.13,56.23,50.07,51.38
23-Jul-25 09:00:00,RUN,91.00,388.12,40.07,92.72,226.65,41.39,2474.19,2504.96,58.45,56.49,50.23,51.48
23-Jul-25 10:00:00,RUN,109.26,552.57,42.05,97.99,249.21,41.39,4814.96,4835.25,60.71,59.42,53.96,54.10
23-Jul-25 11:00:00,RUN,111.16,560.12,42.04,97.97,257.36,41.39,5502.22,5531.69,61.67,60.04,54.01,54.64
23-Jul-25 12:00:00,RUN,115.44,548.76,42.00,98.00,259.57,41.39,5463.11,5480.71,61.50,59.64,53.14,54.17
23-Jul-25 13:00:00,RUN,110.47,547.48,42.04,97.96,259.22,41.39,5458.69,5486.83,61.83,60.41,55.15,54.91
23-Jul-25 14:00:00,RUN,89.62,511.59,42.04,97.96,252.97,41.39,5562.61,5585.51,60.93,58.95,51.65,53.41
23-Jul-25 15:00:00,RUN,112.51,561.39,42.03,97.88,255.30,41.39,5541.27,5558.68,61.94,60.64,54.86,55.22
23-Jul-25 16:00:00,RUN,96.33,507.78,42.04,97.89,251.62,41.39,5359.97,5374.24,62.24,60.74,54.86,55.33
23-Jul-25 17:00:00,RUN,154.19,558.29,41.93,98.06,265.53,41.39,5695.07,5721.93,62.72,61.43,56.20,55.34
23-Jul-25 18:00:00,RUN,139.62,543.30,42.04,97.85,256.22,41.39,5398.52,5416.30,63.06,61.29,56.40,55.52
23-Jul-25 19:00:00,RUN,206.33,607.91,42.03,97.93,250.31,41.39,5432.07,5443.93,62.48,61.27,55.58,55.33
23-Jul-25 20:00:00,RUN,206.34,585.68,42.05,97.86,252.68,41.39,5187.77,5221.34,62.76,61.57,56.49,55.29
23-Jul-25 21:00:00,RUN,206.34,569.38,41.95,98.07,249.04,41.39,5223.57,5237.25,62.13,61.07,55.54,55.33
23-Jul-25 22:00:00,RUN,148.72,529.90,42.01,97.97,260.09,41.39,5546.39,5583.70,61.25,59.86,54.70,54.77
23-Jul-25 23:00:00,RUN,151.78,555.57,41.98,98.08,254.88,41.39,5530.03,5547.70,61.28,59.58,54.19,55.20
24-Jul-25 00:00:00,RUN,158.16,575.37,41.98,98.08,256.60,34.04,5919.80,5940.09,61.54,60.03,53.71,54.81
24-Jul-25 01:00:00,RUN,120.28,524.85,41.96,98.12,268.92,34.04,5870.44,5898.56,62.35,61.14,54.36,54.94
24-Jul-25 02:00:00,RUN,131.42,551.89,41.90,98.24,256.49,34.04,5881.41,5899.06,62.26,60.83,53.72,54.46
24-Jul-25 03:00:00,RUN,153.81,579.55,42.05,97.95,258.47,34.04,5998.52,6011.02,62.41,61.69,56.18,55.02
24-Jul-25 04:00:00,RUN,143.62,574.42,41.95,98.10,261.67,34.04,5907.13,5930.73,62.54,61.34,55.48,55.84
24-Jul-25 05:00:00,RUN,144.33,554.75,42.06,97.92,261.93,34.04,5913.11,5941.28,61.05,59.62,49.94,53.03
24-Jul-25 06:00:00,RUN,142.11,543.19,41.98,98.05,262.75,34.04,5890.75,5917.60,62.62,61.54,56.52,56.18
24-Jul-25 07:00:00,RUN,147.24,544.07,42.02,97.99,258.24,34.04,5881.50,5894.58,62.14,60.99,52.67,55.25
24-Jul-25 08:00:00,RUN,54.20,280.44,12.86,29.34,233.41,34.04,4432.44,4453.39,60.26,59.00,52.26,54.08
24-Jul-25 09:00:00,RUN,100.60,435.46,41.89,97.34,245.11,34.04,4000.36,4033.08,60.82,59.52,52.61,54.60
24-Jul-25 10:00:00,RUN,77.61,333.92,26.51,63.44,241.69,34.04,4262.80,4288.33,62.21,60.58,54.71,55.99
24-Jul-25 11:00:00,RUN,78.76,301.98,31.83,73.76,240.52,34.04,3592.81,3620.26,62.29,60.55,54.68,55.38
24-Jul-25 12:00:00,RUN,93.06,428.15,42.03,97.82,249.83,34.04,5252.26,5269.78,62.65,60.72,53.68,55.78
24-Jul-25 13:00:00,RUN,58.09,391.96,15.18,33.89,245.53,34.04,4945.43,4973.57,63.07,61.76,54.84,56.07
24-Jul-25 14:00:00,RUN,83.95,296.84,32.71,75.73,238.28,34.04,3757.80,3789.82,62.13,60.90,53.61,55.34
24-Jul-25 15:00:00,RUN,80.57,384.71,32.39,76.28,238.72,34.04,4117.63,4138.57,63.13,61.55,56.70,56.61
24-Jul-25 16:00:00,RUN,82.58,386.45,33.30,77.57,243.94,34.04,4273.93,4301.50,63.99,62.89,57.73,56.78
24-Jul-25 17:00:00,RUN,82.02,382.70,33.79,78.80,245.22,34.04,4315.09,4341.10,63.20,61.24,55.45,56.60
24-Jul-25 18:00:00,RUN,83.72,367.35,33.91,79.53,239.61,34.04,4266.20,4287.36,62.88,61.04,55.47,56.23
24-Jul-25 19:00:00,RUN,86.15,359.09,37.52,87.58,245.84,34.04,4251.15,4276.61,62.74,60.83,54.88,55.90
24-Jul-25 20:00:00,RUN,83.66,366.74,35.12,82.25,241.80,34.04,4261.93,4286.45,62.76,61.31,56.60,56.88
24-Jul-25 21:00:00,RUN,82.20,375.20,32.93,76.30,242.41,34.04,4286.69,4309.07,63.63,62.53,57.05,56.83
24-Jul-25 22:00:00,RUN,82.90,352.42,31.78,75.35,243.08,34.04,3968.41,3993.93,62.59,61.10,53.10,54.53
24-Jul-25 23:00:00,STOP,0.00,51.62,0.36,100.00,4.44,34.04,-25.37,2.12,66.86,43.62,63.17,56.90
25-Jul-25 00:00:00,STOP,0.00,24.12,0.38,100.00,4.61,Bad Total,-25.32,2.82,50.99,36.79,48.52,47.42
25-Jul-25 01:00:00,STOP,-0.02,15.45,0.37,100.00,4.53,Bad Total,-25.38,1.51,41.80,34.36,39.42,39.72
25-Jul-25 02:00:00,STOP,-0.02,12.12,0.39,100.00,4.82,Bad Total,-25.31,1.51,36.33,32.93,34.45,35.89
25-Jul-25 03:00:00,STOP,-0.01,11.00,0.38,100.00,4.77,Bad Total,-24.69,2.19,33.15,31.88,31.61,33.64
25-Jul-25 04:00:00,STOP,0.02,11.09,0.39,100.00,4.65,Bad Total,-25.34,2.82,30.71,30.40,29.10,31.21
25-Jul-25 05:00:00,STOP,0.00,9.88,0.41,100.00,4.57,Bad Total,-24.03,2.15,28.48,28.29,26.97,28.36
25-Jul-25 06:00:00,STOP,0.01,9.59,0.35,100.00,4.47,Bad Total,-25.06,2.47,27.00,27.35,25.63,26.80
25-Jul-25 07:00:00,STOP,0.00,9.71,0.35,100.00,4.89,Bad Total,-24.76,1.51,26.13,26.65,25.07,25.77
25-Jul-25 08:00:00,STOP,0.01,10.44,0.37,100.00,4.34,Bad Total,-24.06,1.51,24.87,25.43,23.95,24.96
25-Jul-25 09:00:00,STOP,0.00,9.82,0.32,100.00,3.88,Bad Total,-24.68,1.51,24.07,24.79,23.00,23.86
25-Jul-25 10:00:00,STOP,-0.01,11.17,0.34,100.00,4.55,Bad Total,-25.38,2.13,23.57,24.32,22.85,23.59
25-Jul-25 11:00:00,STOP,0.00,11.92,0.28,100.00,3.82,Bad Total,-25.35,2.14,23.23,23.75,22.01,22.79
25-Jul-25 12:00:00,STOP,0.00,10.84,Bad,100.00,Bad,Bad Total,-25.98,1.48,18.03,20.97,21.96,22.22
25-Jul-25 13:00:00,STOP,0.01,14.04,Bad,100.00,Bad,Bad Total,-25.32,0.86,21.00,21.40,22.22,22.64
25-Jul-25 14:00:00,STOP,0.01,15.20,Bad,100.00,Bad,Bad Total,-25.32,1.51,20.95,21.47,22.12,22.51
25-Jul-25 15:00:00,STOP,0.00,16.15,Bad,100.00,Bad,Bad Total,-23.99,1.51,21.57,21.89,22.38,22.53
25-Jul-25 16:00:00,STOP,0.00,16.35,Bad,100.00,Bad,Bad Total,-25.34,1.50,21.19,21.45,22.23,22.31
25-Jul-25 17:00:00,STOP,0.00,16.34,Bad,100.00,Bad,Bad Total,-25.30,1.51,20.88,21.44,21.83,21.99
25-Jul-25 18:00:00,STOP,0.00,16.07,Bad,100.00,Bad,Bad Total,-25.34,2.19,20.70,21.41,21.62,21.73
25-Jul-25 19:00:00,STOP,0.00,15.00,Bad,100.00,Bad,Bad Total,-25.39,1.51,20.38,21.10,21.20,21.30
25-Jul-25 20:00:00,STOP,0.01,14.72,Bad,100.00,Bad,Bad Total,-25.98,2.82,20.03,20.91,20.82,20.95
25-Jul-25 21:00:00,STOP,0.00,13.82,Bad,100.00,Bad,Bad Total,-25.39,1.51,19.68,20.61,20.44,20.55
25-Jul-25 22:00:00,STOP,0.01,13.23,Bad,100.00,Bad,Bad Total,-24.69,2.15,19.38,20.27,20.04,20.20
25-Jul-25 23:00:00,STOP,-0.01,12.93,Bad,100.00,Bad,Bad Total,-24.44,3.05,19.26,20.04,19.79,19.88
26-Jul-25 00:00:00,STOP,0.02,12.38,Bad,100.00,Bad,Bad Total,-23.36,2.17,18.66,19.63,19.27,19.51
26-Jul-25 01:00:00,STOP,0.00,12.70,Bad,100.00,Bad,Bad Total,-26.07,2.12,18.68,19.59,19.15,19.33
26-Jul-25 02:00:00,STOP,0.01,12.71,Bad,100.00,Bad,Bad Total,-23.31,2.19,18.52,19.40,18.93,19.08
26-Jul-25 03:00:00,STOP,0.00,12.87,Bad,100.00,Bad,Bad Total,-25.34,2.19,18.48,19.35,18.77,18.98
26-Jul-25 04:00:00,STOP,-0.01,12.06,Bad,100.00,Bad,Bad Total,-24.67,1.50,17.85,18.92,18.34,18.48
26-Jul-25 05:00:00,STOP,0.00,11.89,Bad,100.00,Bad,Bad Total,-24.67,2.82,17.81,18.69,18.16,18.31
26-Jul-25 06:00:00,STOP,0.00,12.62,Bad,100.00,Bad,Bad Total,-24.40,2.41,18.33,18.91,18.39,18.33
26-Jul-25 07:00:00,STOP,0.01,12.96,Bad,100.00,Bad,Bad Total,-25.30,2.19,18.22,18.94,18.23,18.27
26-Jul-25 08:00:00,STOP,0.01,13.86,Bad,100.00,Bad,Bad Total,-24.01,1.51,18.58,19.09,18.36,18.37
26-Jul-25 09:00:00,STOP,0.01,14.91,Bad,100.00,Bad,Bad Total,-25.98,1.51,19.11,19.37,18.74,18.63
26-Jul-25 10:00:00,STOP,0.01,16.76,Bad,100.00,Bad,Bad Total,-24.67,3.45,19.54,19.70,19.11,18.96
26-Jul-25 11:00:00,STOP,0.01,18.61,Bad,100.00,Bad,Bad Total,-24.70,1.43,20.24,20.13,19.71,19.55
