Datetime,Mud Pump B,MUD PUMP B SLEECTED PRESSURE,MUD PUMP B SPEED,MUD PUMP B SPEED,Mud Pump B Current,MUD PUMP B SPEED,MUD PUMP B CYLINDER 1,MUD PUMP B CYLINDER 3,Mud Pump B Cylinder #1 Temperature,Mud Pump B Cylinder #2 Temperature,Mud Pump B Cylinder #3 Temperature,Mud Pump B Cylinder #4 Temperature
18-Jun-25 12:00:00,RUN,5580.48,42.04,99.08,31.06,42.04,5669.10,5620.95,55.62,49.05,53.45,56.87
18-Jun-25 13:00:00,RUN,6436.01,42.17,99.09,31.17,42.17,6559.22,6489.83,56.56,49.62,53.92,57.57
18-Jun-25 14:00:00,RUN,6676.70,42.14,98.99,30.96,42.14,6774.26,6722.11,56.60,50.54,54.66,57.42
18-Jun-25 15:00:00,RUN,6413.31,42.00,99.10,30.83,42.00,6492.02,6443.78,57.19,52.51,55.85,58.65
18-Jun-25 16:00:00,RUN,7070.47,42.21,98.94,29.97,42.21,7161.01,7102.61,55.49,48.60,52.73,56.49
18-Jun-25 17:00:00,RUN,6494.89,41.98,99.12,32.15,41.98,6592.18,6540.97,56.28,51.38,54.45,57.38
18-Jun-25 18:00:00,RUN,6785.28,42.01,99.09,29.06,42.01,6896.99,6828.02,56.11,51.32,54.23,56.87
18-Jun-25 19:00:00,RUN,6649.18,41.84,99.23,31.39,41.84,6744.93,6681.13,55.79,49.93,53.68,56.57
18-Jun-25 20:00:00,RUN,5516.16,42.10,99.03,27.14,42.10,5590.96,5541.38,55.30,49.71,53.69,56.93
18-Jun-25 21:00:00,RUN,5500.24,41.95,99.15,28.41,41.95,5587.68,5526.00,55.47,49.49,53.98,57.21
18-Jun-25 22:00:00,RUN,5479.76,42.06,99.06,30.10,42.06,5561.20,5511.00,54.97,47.91,52.98,55.39
18-Jun-25 23:00:00,RUN,6382.62,41.93,99.16,30.29,41.93,6476.37,6419.01,55.03,47.57,53.54,56.71
19-Jun-25 00:00:00,RUN,6530.73,41.84,99.24,30.44,41.84,6623.69,6566.98,55.29,48.33,50.84,56.32
19-Jun-25 01:00:00,RUN,6537.41,42.05,99.06,27.27,42.05,6616.06,6572.41,55.34,48.56,51.25,56.75
19-Jun-25 02:00:00,RUN,6726.49,41.96,99.14,29.65,41.96,6817.56,6768.07,55.34,48.23,52.27,54.44
19-Jun-25 03:00:00,RUN,6814.16,41.89,99.20,29.43,41.89,6928.14,6866.15,55.27,47.94,50.80,54.79
19-Jun-25 04:00:00,RUN,6758.87,41.87,99.21,31.32,41.87,6850.81,6795.38,54.14,48.57,53.66,54.07
19-Jun-25 05:00:00,RUN,6524.32,42.04,99.08,30.75,42.04,6616.08,6562.76,53.80,48.71,53.45,53.60
19-Jun-25 06:00:00,RUN,6539.24,41.77,99.29,31.89,41.77,6614.56,6577.41,53.19,48.10,52.36,52.57
19-Jun-25 07:00:00,RUN,6643.89,42.11,99.02,30.47,42.11,6733.84,6677.14,53.87,49.39,51.94,52.49
19-Jun-25 08:00:00,RUN,5365.90,41.92,99.17,26.84,41.92,5445.94,5391.21,53.47,49.27,53.10,53.43
19-Jun-25 09:00:00,RUN,7091.02,42.19,98.96,34.33,42.19,7172.25,7121.43,54.20,50.02,53.63,53.88
19-Jun-25 10:00:00,RUN,6393.42,41.93,99.16,29.87,41.93,6499.95,6442.54,55.76,51.59,53.93,55.61
19-Jun-25 11:00:00,RUN,6802.02,42.17,98.96,31.52,42.17,6903.08,6845.94,56.86,52.52,53.81,56.17
19-Jun-25 12:00:00,RUN,6745.54,41.97,99.12,31.96,41.97,6852.74,6792.81,57.31,53.06,54.70,56.32
19-Jun-25 13:00:00,RUN,6945.12,42.21,98.93,29.54,42.21,7033.80,6979.85,57.51,53.24,55.77,56.19
19-Jun-25 14:00:00,RUN,6661.11,42.20,98.94,30.98,42.20,6756.66,6696.04,57.57,53.78,55.32,56.91
19-Jun-25 15:00:00,RUN,6853.91,42.16,98.96,31.01,42.16,6961.34,6902.67,58.15,54.86,55.30,56.42
19-Jun-25 16:00:00,RUN,6350.59,42.13,98.99,31.29,42.13,6435.89,6374.64,57.82,54.48,57.20,57.50
19-Jun-25 17:00:00,RUN,6693.20,41.85,99.21,30.20,41.85,6763.31,6709.36,58.17,54.42,56.76,56.80
19-Jun-25 18:00:00,RUN,6499.14,41.99,99.10,31.16,41.99,6579.27,6522.85,58.22,53.53,56.66,58.20
19-Jun-25 19:00:00,RUN,6813.44,41.80,99.25,28.00,41.80,6920.63,6856.71,57.62,53.82,56.65,57.28
19-Jun-25 20:00:00,RUN,6840.69,41.95,99.13,29.96,41.95,6937.74,6877.77,57.17,53.75,56.83,56.85
19-Jun-25 21:00:00,RUN,6901.43,42.15,98.98,31.76,42.15,6998.08,6937.04,56.87,52.11,55.37,56.47
19-Jun-25 22:00:00,RUN,6909.35,41.94,99.14,32.00,41.94,7006.96,6950.91,56.59,51.57,54.86,56.40
19-Jun-25 23:00:00,RUN,6552.38,42.08,99.04,27.82,42.08,6639.16,6587.67,56.52,52.21,55.69,55.32
20-Jun-25 00:00:00,RUN,6906.89,42.16,98.98,34.52,42.16,7003.62,6939.81,56.31,51.40,54.62,56.21
20-Jun-25 01:00:00,RUN,6916.05,41.89,99.19,31.44,41.89,6993.29,6937.83,55.57,51.50,54.95,54.86
20-Jun-25 02:00:00,RUN,6813.43,41.79,99.26,34.75,41.79,6889.87,6842.53,56.46,50.70,54.09,56.35
20-Jun-25 03:00:00,RUN,5538.91,36.78,87.23,28.65,36.78,5603.00,5550.14,56.87,50.69,54.06,55.86
20-Jun-25 04:00:00,RUN,5860.15,40.19,94.61,28.17,40.19,5926.64,5876.47,56.90,52.53,55.18,55.49
20-Jun-25 05:00:00,RUN,5885.88,35.85,84.51,30.59,35.85,5930.81,5883.11,56.66,51.90,54.36,54.54
20-Jun-25 06:00:00,RUN,5852.03,37.86,89.58,29.28,37.86,5929.37,5874.12,56.19,51.71,55.32,54.58
20-Jun-25 07:00:00,RUN,6245.35,41.88,98.90,28.55,41.88,6332.81,6281.31,54.94,50.42,54.14,54.59
20-Jun-25 08:00:00,RUN,2711.14,42.11,99.02,21.47,42.11,2740.06,2693.12,60.01,53.39,56.07,58.68
20-Jun-25 09:00:00,RUN,329.45,41.93,98.99,9.10,41.93,361.44,329.42,62.43,56.46,59.95,61.95
20-Jun-25 10:00:00,RUN,2244.89,41.99,99.11,18.94,41.99,2333.29,2279.62,54.96,50.49,53.81,54.99
20-Jun-25 11:00:00,RUN,3839.59,42.00,99.10,25.84,42.00,3931.02,3887.83,56.49,52.87,53.08,56.12
20-Jun-25 12:00:00,RUN,4726.58,41.98,99.11,27.75,41.98,4835.37,4783.35,57.35,53.70,56.11,56.67
20-Jun-25 13:00:00,RUN,4933.78,41.92,99.16,28.64,41.92,5035.95,4985.69,58.20,54.63,55.39,57.11
20-Jun-25 14:00:00,RUN,4968.99,42.08,99.04,24.90,42.08,5076.23,5019.52,58.27,54.45,56.18,57.55
20-Jun-25 15:00:00,RUN,4919.14,41.95,99.14,24.63,41.95,5047.55,4649.28,58.15,54.71,54.60,57.58
20-Jun-25 16:00:00,RUN,4937.90,41.87,99.21,26.07,41.87,5053.42,4999.97,58.00,53.98,54.96,57.50
20-Jun-25 17:00:00,RUN,4682.11,41.89,99.19,25.97,41.89,4782.27,4728.95,55.91,50.57,54.22,57.29
20-Jun-25 18:00:00,RUN,3743.11,41.83,98.58,22.76,41.83,3817.18,3772.49,54.26,49.75,52.83,55.91
20-Jun-25 19:00:00,RUN,2844.10,42.07,99.04,19.49,42.07,2900.28,2865.12,53.73,49.26,52.28,54.80
20-Jun-25 20:00:00,RUN,3394.11,41.62,98.07,22.12,41.62,3498.46,3448.84,53.93,49.69,52.52,55.15
20-Jun-25 21:00:00,RUN,4675.31,41.97,99.13,23.74,41.97,4774.82,4733.60,53.95,49.29,52.33,55.45
20-Jun-25 22:00:00,RUN,4519.88,41.98,98.93,24.19,41.98,4630.22,4570.88,54.19,48.81,52.39,56.27
20-Jun-25 23:00:00,RUN,4376.48,40.70,95.68,23.64,40.70,4459.59,4412.66,54.97,48.91,52.29,56.75
21-Jun-25 00:00:00,RUN,4747.94,42.08,99.04,22.87,42.08,4855.91,4805.07,54.84,48.13,50.69,56.84
21-Jun-25 01:00:00,RUN,4935.04,42.13,99.00,25.19,42.13,5046.64,4993.79,54.49,47.38,50.72,56.44
21-Jun-25 02:00:00,RUN,4915.79,42.03,99.08,27.96,42.03,5025.33,4975.66,54.55,48.52,50.44,56.01
21-Jun-25 03:00:00,RUN,4949.16,41.93,99.16,24.08,41.93,5070.08,5008.05,54.88,48.63,51.02,56.19
21-Jun-25 04:00:00,RUN,5123.42,41.80,99.26,25.77,41.80,5231.11,5175.90,54.95,48.54,50.26,55.79
21-Jun-25 05:00:00,RUN,5088.54,42.14,98.99,25.30,42.14,5193.57,5148.11,55.09,48.78,51.58,56.11
21-Jun-25 06:00:00,RUN,5020.38,42.08,99.04,25.77,42.08,5133.14,5074.47,54.58,48.45,49.59,55.61
21-Jun-25 07:00:00,RUN,4997.67,41.92,99.17,29.11,41.92,5131.78,5072.46,55.00,48.52,50.09,55.77
21-Jun-25 08:00:00,RUN,4351.37,38.68,91.80,25.27,38.68,4451.12,4394.41,53.56,46.55,50.17,55.50
21-Jun-25 09:00:00,RUN,2987.04,31.77,75.27,21.13,31.77,3066.62,3017.74,52.36,45.33,50.17,54.21
21-Jun-25 10:00:00,RUN,4825.26,41.95,99.15,25.07,41.95,4917.86,4868.36,53.84,46.79,51.82,55.69
21-Jun-25 11:00:00,RUN,4823.70,42.15,98.99,26.47,42.15,4914.81,4874.49,54.99,48.62,51.94,56.58
21-Jun-25 12:00:00,RUN,4788.32,42.18,98.95,25.51,42.18,4897.43,4841.74,55.28,48.73,52.30,57.03
21-Jun-25 13:00:00,RUN,4981.31,42.08,99.05,25.37,42.08,5080.54,5039.86,55.42,50.69,54.47,56.66
21-Jun-25 14:00:00,RUN,4897.54,41.95,99.13,23.24,41.95,5011.18,4952.52,55.91,52.21,55.33,57.38
21-Jun-25 15:00:00,RUN,4854.12,41.88,99.19,28.22,41.88,4973.24,4911.97,55.64,49.47,53.86,56.91
21-Jun-25 16:00:00,RUN,4813.96,41.11,97.21,26.74,41.11,4917.18,4865.69,54.38,47.35,52.51,55.71
21-Jun-25 17:00:00,RUN,4886.71,42.10,99.06,24.02,42.10,5003.95,4948.45,54.71,48.55,52.87,56.44
21-Jun-25 18:00:00,RUN,4964.51,42.10,99.02,24.34,42.10,5069.34,5018.00,54.97,48.69,50.78,56.11
21-Jun-25 19:00:00,RUN,5134.74,42.01,99.10,29.61,42.01,5238.34,5188.00,54.90,48.40,52.99,56.62
21-Jun-25 20:00:00,RUN,5018.09,41.98,99.13,24.36,41.98,5117.34,5070.15,54.81,48.56,52.88,56.30
21-Jun-25 21:00:00,RUN,4924.42,42.17,98.97,25.75,42.17,5038.05,4976.48,54.67,47.76,52.65,56.53
21-Jun-25 22:00:00,RUN,5000.66,41.89,99.20,28.30,41.89,5098.39,5049.90,54.07,46.87,50.39,55.65
21-Jun-25 23:00:00,RUN,5199.87,41.82,99.24,26.74,41.82,5309.59,5261.35,55.03,48.69,49.44,55.52
22-Jun-25 00:00:00,RUN,5084.39,41.89,99.19,27.28,41.89,5206.89,5143.60,54.12,46.54,46.82,53.26
22-Jun-25 01:00:00,RUN,4969.74,41.94,99.14,29.25,41.94,5085.99,5031.19,53.73,46.28,47.45,53.71
22-Jun-25 02:00:00,RUN,4788.31,41.89,99.18,25.87,41.89,4881.81,4840.05,53.13,45.65,46.85,53.05
22-Jun-25 03:00:00,RUN,4763.06,42.10,99.02,24.19,42.10,4859.67,4800.20,52.24,44.75,49.84,53.67
22-Jun-25 04:00:00,RUN,4696.76,42.05,99.06,23.02,42.05,4795.56,4746.61,51.14,43.60,47.16,52.30
22-Jun-25 05:00:00,RUN,4624.24,41.94,99.15,23.43,41.94,4726.72,4680.46,51.35,43.95,47.32,52.96
22-Jun-25 06:00:00,RUN,4929.44,42.12,99.01,29.63,42.12,5022.11,4981.11,49.97,42.58,45.09,50.33
22-Jun-25 07:00:00,RUN,4699.93,42.08,98.89,25.38,42.08,4807.02,4743.79,50.33,42.78,46.02,51.26
22-Jun-25 08:00:00,RUN,3901.85,26.34,61.64,23.30,26.34,3936.31,3895.11,50.97,43.43,47.25,52.25
22-Jun-25 09:00:00,RUN,3186.96,38.01,89.58,20.61,38.01,3251.43,3210.39,49.32,42.01,45.46,50.48
22-Jun-25 10:00:00,RUN,4667.57,41.97,98.80,25.84,41.97,4750.77,4707.42,51.71,45.46,50.12,53.21
22-Jun-25 11:00:00,RUN,4071.05,41.01,96.59,23.56,41.01,4153.41,4111.60,51.27,43.62,48.97,52.27
22-Jun-25 12:00:00,RUN,4539.17,40.82,96.66,27.58,40.82,4622.90,4576.29,52.07,45.57,48.97,52.51
22-Jun-25 13:00:00,RUN,4360.13,39.33,92.60,25.07,39.33,4451.36,4400.34,51.92,44.73,48.91,52.52
22-Jun-25 14:00:00,RUN,4383.67,40.17,94.85,23.23,40.17,4465.46,4417.23,51.65,45.58,47.92,51.31
22-Jun-25 15:00:00,RUN,4461.38,41.40,97.54,25.01,41.40,4542.38,4491.53,52.09,45.70,48.52,51.76
22-Jun-25 16:00:00,RUN,4427.29,41.91,98.95,24.61,41.91,4515.50,4473.23,51.26,44.98,47.91,51.20
22-Jun-25 17:00:00,RUN,4495.40,40.39,95.35,24.36,40.39,4589.70,4538.81,51.61,44.53,47.95,51.76
22-Jun-25 18:00:00,RUN,4625.20,41.18,97.64,25.45,41.18,4717.55,4670.66,52.26,45.96,48.77,52.36
22-Jun-25 19:00:00,RUN,4536.16,41.25,97.35,25.95,41.25,4619.77,4566.63,51.59,44.96,48.82,51.89
22-Jun-25 20:00:00,RUN,4419.31,38.88,91.63,26.56,38.88,4465.28,4424.15,52.30,46.23,48.44,51.76
22-Jun-25 21:00:00,RUN,4592.10,40.04,94.19,25.62,40.04,4659.40,4628.42,50.95,43.95,48.34,51.62
22-Jun-25 22:00:00,RUN,4574.80,41.87,98.78,26.70,41.87,4672.01,4627.09,50.51,43.13,47.09,50.80
22-Jun-25 23:00:00,RUN,4579.10,40.46,95.27,26.30,40.46,4696.21,4647.32,50.45,42.96,47.66,51.15
23-Jun-25 00:00:00,RUN,4614.73,39.14,92.42,25.95,39.14,4715.11,4666.23,50.66,43.47,47.43,50.91
23-Jun-25 01:00:00,RUN,4558.20,39.30,92.74,24.93,39.30,4643.59,4597.61,51.76,44.98,49.08,52.81
23-Jun-25 02:00:00,RUN,4515.31,40.10,94.61,24.47,40.10,4604.15,4557.98,51.02,44.92,48.01,51.64
23-Jun-25 03:00:00,RUN,4590.01,41.31,97.37,25.43,41.31,4677.05,4629.35,51.43,45.03,48.83,52.13
23-Jun-25 04:00:00,RUN,4554.38,38.74,91.66,23.95,38.74,4651.60,4601.47,51.67,44.96,49.27,52.35
23-Jun-25 05:00:00,RUN,4675.48,41.66,98.60,27.64,41.66,4755.81,4718.89,52.10,46.11,49.44,52.42
23-Jun-25 06:00:00,RUN,4763.94,41.87,99.22,25.48,41.87,4874.49,4819.86,52.19,46.41,49.49,52.80
23-Jun-25 07:00:00,RUN,4937.67,42.18,98.97,27.70,42.18,5044.29,4987.58,52.32,46.65,50.34,53.67
23-Jun-25 08:00:00,RUN,4275.48,36.17,85.68,24.81,36.17,4370.29,4319.45,50.80,43.57,47.42,51.54
23-Jun-25 09:00:00,RUN,4606.36,35.25,83.29,26.28,35.25,4689.57,4633.62,51.51,45.24,49.30,52.48
23-Jun-25 10:00:00,RUN,4780.75,38.72,90.98,28.42,38.72,4857.41,4803.76,52.62,45.03,49.24,52.69
23-Jun-25 11:00:00,RUN,4514.63,38.45,91.32,24.09,38.45,4600.24,4551.37,52.69,45.98,49.30,52.72
23-Jun-25 12:00:00,RUN,4346.88,39.08,92.49,24.34,39.08,4435.96,4377.88,52.05,45.31,48.42,52.08
23-Jun-25 13:00:00,RUN,4194.05,35.74,84.31,22.72,35.74,4243.19,4196.91,51.45,43.86,47.24,51.54
23-Jun-25 14:00:00,RUN,4716.47,40.21,94.72,24.72,40.21,4790.07,4745.75,52.85,45.81,49.50,52.61
23-Jun-25 15:00:00,RUN,4797.62,42.00,99.10,27.79,42.00,4877.14,4830.92,53.58,47.02,50.40,53.72
23-Jun-25 16:00:00,RUN,4781.84,41.99,99.11,25.78,41.99,4860.26,4816.34,51.53,43.81,47.32,52.30
23-Jun-25 17:00:00,RUN,4845.12,42.12,99.01,27.49,42.12,4934.35,4886.83,51.90,44.46,48.46,53.18
23-Jun-25 18:00:00,RUN,4838.34,42.05,99.07,26.88,42.05,4919.38,4870.38,51.38,43.85,47.46,52.08
23-Jun-25 19:00:00,RUN,4692.49,33.72,79.38,24.99,33.72,4794.74,4736.66,52.52,44.51,46.72,52.63
23-Jun-25 20:00:00,RUN,3795.22,33.61,79.30,24.57,33.61,3866.95,3819.17,53.81,46.00,47.87,53.89
23-Jun-25 21:00:00,RUN,4017.05,23.74,56.23,25.84,23.74,4084.51,4037.12,54.32,46.44,48.35,54.58
23-Jun-25 22:00:00,RUN,5253.21,33.14,78.34,27.21,33.14,5337.62,5282.86,53.08,45.44,48.84,54.31
23-Jun-25 23:00:00,RUN,5916.46,41.78,99.03,28.44,41.78,6035.23,5980.48,51.80,44.10,48.17,53.23
24-Jun-25 00:00:00,RUN,5190.06,30.19,70.79,29.51,30.19,5294.07,5240.97,51.95,44.45,49.53,53.77
24-Jun-25 01:00:00,RUN,5547.68,40.30,95.69,27.75,40.30,5663.25,5597.98,51.36,44.07,48.65,53.19
24-Jun-25 02:00:00,RUN,5260.92,38.32,90.69,28.93,38.32,5373.45,5321.12,51.05,43.60,47.80,52.10
24-Jun-25 03:00:00,RUN,5639.59,41.87,99.13,28.44,41.87,5750.77,5691.65,51.90,44.53,48.90,53.41
24-Jun-25 04:00:00,RUN,5758.34,42.07,99.05,29.01,42.07,5870.38,5813.13,50.74,42.98,47.70,52.35
24-Jun-25 05:00:00,RUN,5735.30,41.86,99.21,28.61,41.86,5864.91,5799.72,51.35,44.15,47.58,52.31
24-Jun-25 06:00:00,RUN,5430.91,42.04,99.08,29.45,42.04,5539.07,5484.98,49.93,42.37,46.48,51.16
24-Jun-25 07:00:00,RUN,5485.14,42.01,99.10,26.22,42.01,5591.83,5533.82,50.88,43.54,47.50,51.65
24-Jun-25 08:00:00,RUN,4961.38,19.78,46.54,28.53,19.78,5028.27,4990.51,51.00,42.86,46.64,51.25
24-Jun-25 09:00:00,RUN,3236.82,24.11,57.21,25.17,24.11,3311.42,3268.48,49.15,41.65,45.29,49.56
24-Jun-25 10:00:00,RUN,4858.96,26.27,61.36,25.97,26.27,4958.64,4894.13,51.55,43.65,47.94,53.04
24-Jun-25 11:00:00,RUN,4564.51,19.96,46.67,27.36,19.96,4661.29,4604.87,50.88,43.12,46.86,50.93
24-Jun-25 12:00:00,RUN,4598.90,24.20,56.84,28.24,24.20,4663.84,4608.72,51.58,43.90,47.95,52.96
24-Jun-25 13:00:00,RUN,4910.42,23.29,55.20,28.33,23.29,4979.71,4935.50,51.43,43.52,47.37,52.88
24-Jun-25 14:00:00,RUN,5679.05,40.10,94.57,30.64,40.10,5784.77,5728.72,53.33,46.61,50.00,55.12
24-Jun-25 15:00:00,RUN,5716.88,39.38,93.49,24.53,39.38,5825.45,5767.45,53.83,47.07,50.59,55.43
24-Jun-25 16:00:00,STOP,5363.19,Bad,-5.00,Bad,Bad,8.87,-21.79,63.87,58.15,53.97,42.29
24-Jun-25 17:00:00,STOP,6007.33,Bad,-5.00,Bad,Bad,8.19,-29.74,47.11,41.38,41.52,35.74
24-Jun-25 18:00:00,STOP,5671.38,Bad,-5.00,Bad,Bad,6.94,-41.88,38.70,36.04,35.21,32.54
24-Jun-25 19:00:00,STOP,3587.41,Bad,-5.00,Bad,Bad,8.19,-17.88,33.56,31.75,30.55,29.72
24-Jun-25 20:00:00,STOP,6116.36,Bad,-5.00,Bad,Bad,8.27,-24.97,29.08,28.58,27.11,27.32
24-Jun-25 21:00:00,STOP,5216.77,Bad,-5.00,Bad,Bad,7.56,-25.69,26.80,26.21,25.29,26.11
24-Jun-25 22:00:00,STOP,5775.01,Bad,-5.00,Bad,Bad,8.32,-33.50,24.81,24.00,23.46,24.64
24-Jun-25 23:00:00,STOP,6080.47,Bad,-5.00,Bad,Bad,7.56,-25.68,23.91,23.03,22.75,24.19
25-Jun-25 00:00:00,STOP,5470.17,Bad,-5.00,Bad,Bad,8.22,-28.29,21.96,20.58,20.90,22.41
25-Jun-25 01:00:00,STOP,5735.81,Bad,-5.00,Bad,Bad,7.56,-27.62,20.94,19.80,20.00,21.37
25-Jun-25 02:00:00,STOP,6124.59,Bad,-5.00,Bad,Bad,8.19,-21.75,19.87,19.28,19.34,20.42
25-Jun-25 03:00:00,STOP,5814.06,Bad,-5.00,Bad,Bad,8.19,-32.18,18.90,17.71,18.32,19.54
25-Jun-25 04:00:00,STOP,5594.01,Bad,-5.00,Bad,Bad,8.24,-29.61,18.62,18.07,17.57,18.75
25-Jun-25 05:00:00,STOP,5592.60,Bad,-5.00,Bad,Bad,8.19,-23.05,18.38,17.84,17.39,18.38
25-Jun-25 06:00:00,STOP,5533.97,Bad,-5.00,Bad,Bad,7.58,-17.20,18.24,17.88,17.45,18.27
25-Jun-25 07:00:00,STOP,5688.84,Bad,-5.00,Bad,Bad,7.65,-6.02,18.15,17.71,17.51,18.04
25-Jun-25 08:00:00,STOP,5844.39,Bad,-5.00,Bad,Bad,8.26,-2.81,18.02,17.53,17.64,18.05
25-Jun-25 09:00:00,STOP,5020.50,Bad,-5.00,Bad,Bad,8.92,9.51,18.23,17.88,17.85,18.17
25-Jun-25 10:00:00,STOP,5991.45,Bad,-5.00,Bad,Bad,7.66,-1.56,18.62,18.35,18.43,18.56
25-Jun-25 11:00:00,STOP,4297.34,Bad,-5.00,Bad,Bad,2.40,9.55,19.15,18.92,19.20,18.21
25-Jun-25 12:00:00,STOP,5087.48,Bad,-5.00,Bad,Bad,2.73,-10.31,18.69,18.42,17.71,16.81
25-Jun-25 13:00:00,STOP,5260.48,Bad,-5.00,Bad,Bad,3.00,-13.89,18.62,18.24,17.88,17.40
25-Jun-25 14:00:00,STOP,4874.91,Bad,-5.00,Bad,Bad,3.00,-2.21,18.96,18.73,18.64,18.02
25-Jun-25 15:00:00,STOP,4930.46,Bad,-5.00,Bad,Bad,3.02,-16.53,18.70,18.30,16.87,17.21
25-Jun-25 16:00:00,STOP,6411.50,Bad,-5.00,Bad,Bad,3.65,2.35,19.01,18.66,18.69,18.11
25-Jun-25 17:00:00,STOP,4831.21,Bad,-5.00,Bad,Bad,3.07,5.64,19.15,18.88,19.16,18.73
25-Jun-25 18:00:00,STOP,4163.30,Bad,-5.00,Bad,Bad,2.98,3.02,19.15,18.77,19.37,18.92
25-Jun-25 19:00:00,STOP,5725.99,Bad,-5.00,Bad,Bad,3.65,1.10,19.15,18.64,19.38,19.02
25-Jun-25 20:00:00,STOP,6224.27,Bad,-5.00,Bad,Bad,2.93,-10.11,18.77,18.06,18.56,18.51
25-Jun-25 21:00:00,STOP,5964.39,Bad,-5.00,Bad,Bad,3.74,-14.55,18.49,17.69,17.99,18.08
25-Jun-25 22:00:00,STOP,5994.46,Bad,-5.00,Bad,Bad,3.71,-21.72,18.12,17.37,17.10,17.27
25-Jun-25 23:00:00,STOP,5829.57,Bad,-5.00,Bad,Bad,3.38,-20.74,18.05,17.36,16.93,16.96
26-Jun-25 00:00:00,STOP,5727.35,Bad,-5.00,Bad,Bad,3.42,-22.68,17.94,17.23,16.75,16.69
26-Jun-25 01:00:00,STOP,5766.74,Bad,-5.00,Bad,Bad,3.65,-25.66,17.57,16.66,16.33,16.34
26-Jun-25 02:00:00,STOP,5668.39,Bad,-5.00,Bad,Bad,3.02,-26.31,16.98,16.17,15.85,15.89
26-Jun-25 03:00:00,STOP,5728.76,Bad,-5.00,Bad,Bad,3.02,-30.24,16.49,15.86,15.63,15.50
26-Jun-25 04:00:00,STOP,5640.38,Bad,-5.00,Bad,Bad,2.98,-31.52,16.34,15.71,15.64,15.39
26-Jun-25 05:00:00,STOP,5541.70,Bad,-5.00,Bad,Bad,3.65,-33.42,16.03,15.35,15.21,15.10
26-Jun-25 06:00:00,STOP,5581.23,Bad,-5.00,Bad,Bad,2.35,-41.32,15.43,14.53,14.13,14.33
26-Jun-25 07:00:00,STOP,5507.31,Bad,-5.00,Bad,Bad,2.99,-40.03,15.37,14.81,14.13,14.16
26-Jun-25 08:00:00,STOP,5108.17,Bad,-5.00,Bad,Bad,3.68,-29.61,15.24,14.59,14.50,14.30
26-Jun-25 09:00:00,STOP,4913.55,Bad,-5.00,Bad,Bad,3.02,-22.42,15.36,14.96,15.16,14.86
26-Jun-25 10:00:00,STOP,5565.14,Bad,-5.00,Bad,Bad,3.65,-21.09,15.56,15.16,15.34,15.16
26-Jun-25 11:00:00,STOP,4532.38,Bad,-5.00,Bad,Bad,3.08,-13.82,16.24,15.81,17.39,16.33
26-Jun-25 12:00:00,STOP,4373.10,Bad,-5.00,Bad,Bad,3.65,-21.79,15.94,15.51,16.23,15.82
26-Jun-25 13:00:00,STOP,4909.96,Bad,-5.00,Bad,Bad,3.38,0.72,17.05,16.56,18.38,18.30
26-Jun-25 14:00:00,STOP,4103.47,Bad,-5.00,Bad,Bad,3.71,7.64,17.72,17.19,19.25,19.14
26-Jun-25 15:00:00,STOP,3435.27,Bad,-5.00,Bad,Bad,3.65,4.31,17.79,17.31,18.85,18.73
26-Jun-25 16:00:00,STOP,4968.92,Bad,-5.00,Bad,Bad,3.02,-12.62,17.48,16.86,17.66,17.01
26-Jun-25 17:00:00,STOP,5301.67,Bad,-5.00,Bad,Bad,4.91,-21.72,17.32,16.69,17.30,16.54
26-Jun-25 18:00:00,STOP,5053.77,Bad,-5.00,Bad,Bad,4.96,-30.83,17.03,16.47,16.83,15.96
26-Jun-25 19:00:00,STOP,5305.86,Bad,-5.00,Bad,Bad,5.63,-26.33,16.94,16.33,16.88,15.92
26-Jun-25 20:00:00,STOP,5067.25,Bad,-5.00,Bad,Bad,4.96,-27.00,16.89,16.22,16.78,15.94
26-Jun-25 21:00:00,STOP,4868.86,Bad,-5.00,Bad,Bad,5.66,-26.93,16.79,16.15,16.75,15.92
26-Jun-25 22:00:00,STOP,5311.04,Bad,-5.00,Bad,Bad,5.61,-26.98,16.88,16.13,16.82,16.01
26-Jun-25 23:00:00,STOP,5458.76,Bad,-5.00,Bad,Bad,6.26,-24.36,16.91,16.19,16.75,15.99
27-Jun-25 00:00:00,STOP,5350.96,Bad,-5.00,Bad,Bad,6.26,-22.46,16.96,16.28,16.75,16.03
27-Jun-25 01:00:00,STOP,5486.17,Bad,-5.00,Bad,Bad,4.96,-19.18,17.15,16.44,17.07,16.36
27-Jun-25 02:00:00,STOP,5330.35,Bad,-5.00,Bad,Bad,5.63,-19.18,17.20,16.48,17.05,16.36
27-Jun-25 03:00:00,STOP,5447.74,Bad,-5.00,Bad,Bad,5.59,-17.20,17.29,16.61,17.24,16.59
27-Jun-25 04:00:00,STOP,5185.44,Bad,-5.00,Bad,Bad,4.97,-10.73,17.62,16.90,17.64,17.11
27-Jun-25 05:00:00,STOP,5353.32,Bad,-5.00,Bad,Bad,5.68,-6.78,17.90,17.20,18.05,17.52
27-Jun-25 06:00:00,STOP,5427.56,Bad,-5.00,Bad,Bad,5.61,-4.82,18.23,17.52,18.42,17.91
27-Jun-25 07:00:00,STOP,5616.74,Bad,-5.00,Bad,Bad,6.26,-2.21,18.59,17.85,18.86,18.33
